"Word"	"dlugosc"	"FreqSum"	" X"	" XX"
"y"	14	4	" 1.36E-06"	1
"ty"	7	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"ym"	8	4	" 1.36E-06"	1
"o"	15	4	" 1.36E-06"	1
"li"	9	4	" 1.36E-06"	1
"ni"	7	4	" 1.36E-06"	1
"tę"	6	4	" 1.36E-06"	1
"or"	6	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"ia"	6	4	" 1.36E-06"	1
"du"	9	4	" 1.36E-06"	1
"ze"	9	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"ją"	8	4	" 1.36E-06"	1
"ym"	8	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"ła"	8	4	" 1.36E-06"	1
"na"	7	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"cy"	8	4	" 1.36E-06"	1
"y"	14	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"ok"	5	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"m"	16	4	" 1.36E-06"	1
"ym"	8	4	" 1.36E-06"	1
"no"	9	4	" 1.36E-06"	1
"h"	17	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"cy"	6	4	" 1.36E-06"	1
"j"	13	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"me"	6	4	" 1.36E-06"	1
"eć"	8	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"va"	5	4	" 1.36E-06"	1
"ów"	6	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"o"	17	4	" 1.36E-06"	1
"gą"	6	4	" 1.36E-06"	1
"i"	13	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"ne"	9	4	" 1.36E-06"	1
"i"	13	4	" 1.36E-06"	1
"ka"	6	4	" 1.36E-06"	1
"y"	15	4	" 1.36E-06"	1
"zą"	8	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"ie"	7	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"dł"	7	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"us"	3	4	" 1.36E-06"	1
"du"	5	4	" 1.36E-06"	1
"sy"	5	4	" 1.36E-06"	1
"om"	6	4	" 1.36E-06"	1
"ny"	8	4	" 1.36E-06"	1
"ezer"	4	4	" 1.36E-06"	1
"li"	6	4	" 1.36E-06"	1
"w"	14	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"ły"	7	4	" 1.36E-06"	1
"no"	9	4	" 1.36E-06"	1
"ów"	7	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"ne"	6	4	" 1.36E-06"	1
"wu"	7	4	" 1.36E-06"	1
"it"	6	4	" 1.36E-06"	1
"ie"	6	4	" 1.36E-06"	1
"h"	15	4	" 1.36E-06"	1
"iu"	9	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"ux"	7	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"mu"	9	4	" 1.36E-06"	1
"o"	16	4	" 1.36E-06"	1
"ów"	7	4	" 1.36E-06"	1
"za"	6	4	" 1.36E-06"	1
"z"	12	4	" 1.36E-06"	1
"dł"	7	4	" 1.36E-06"	1
"no"	9	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"ów"	8	4	" 1.36E-06"	1
"iu"	8	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ak"	7	4	" 1.36E-06"	1
"h"	16	4	" 1.36E-06"	1
"ok"	3	4	" 1.36E-06"	1
"łupu"	4	4	" 1.36E-06"	1
"ge"	5	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"ym"	9	4	" 1.36E-06"	1
"zy"	5	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ti"	5	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"ać"	8	4	" 1.36E-06"	1
"la"	9	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"kuta"	4	4	" 1.36E-06"	1
"ns"	2	4	" 1.36E-06"	1
"mo"	5	4	" 1.36E-06"	1
"ud"	6	4	" 1.36E-06"	1
"u"	15	4	" 1.36E-06"	1
"j"	15	4	" 1.36E-06"	1
"ej"	7	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"wisi"	4	4	" 1.36E-06"	1
"tu"	8	4	" 1.36E-06"	1
"et"	7	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"ah"	9	4	" 1.36E-06"	1
"ły"	9	4	" 1.36E-06"	1
"jaap"	4	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"i"	13	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"ę"	10	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"ja"	7	4	" 1.36E-06"	1
"m"	14	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ę"	11	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"ym"	9	4	" 1.36E-06"	1
"yw"	5	4	" 1.36E-06"	1
"ko"	9	4	" 1.36E-06"	1
"na"	8	4	" 1.36E-06"	1
"og"	6	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"u"	11	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ła"	8	4	" 1.36E-06"	1
"ły"	7	4	" 1.36E-06"	1
"at"	8	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"j"	13	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"ka"	8	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ka"	8	4	" 1.36E-06"	1
"cy"	7	4	" 1.36E-06"	1
"by"	6	4	" 1.36E-06"	1
"mś"	7	4	" 1.36E-06"	1
"ii"	9	4	" 1.36E-06"	1
"ni"	8	4	" 1.36E-06"	1
"mu"	9	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"ów"	7	4	" 1.36E-06"	1
"e"	15	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"u"	11	4	" 1.36E-06"	1
"ea"	3	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"wy"	8	4	" 1.36E-06"	1
"ę"	12	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"li"	9	4	" 1.36E-06"	1
"y"	15	4	" 1.36E-06"	1
"ur"	5	4	" 1.36E-06"	1
"ek"	6	4	" 1.36E-06"	1
"ik"	7	4	" 1.36E-06"	1
"ą"	13	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ię"	9	4	" 1.36E-06"	1
"e"	15	4	" 1.36E-06"	1
"ia"	9	4	" 1.36E-06"	1
"w"	10	4	" 1.36E-06"	1
"sn"	3	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"a"	13	4	" 1.36E-06"	1
"ła"	7	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"a"	16	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"or"	6	4	" 1.36E-06"	1
"no"	6	4	" 1.36E-06"	1
"s"	10	4	" 1.36E-06"	1
"ki"	9	4	" 1.36E-06"	1
"ka"	6	4	" 1.36E-06"	1
"apec"	4	4	" 1.36E-06"	1
"wą"	9	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"ą"	19	4	" 1.36E-06"	1
"j"	15	4	" 1.36E-06"	1
"w"	13	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"w"	11	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"na"	6	4	" 1.36E-06"	1
"ia"	8	4	" 1.36E-06"	1
"ny"	8	4	" 1.36E-06"	1
"ia"	9	4	" 1.36E-06"	1
"ać"	8	4	" 1.36E-06"	1
"ła"	7	4	" 1.36E-06"	1
"ta"	8	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"um"	6	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"cu"	8	4	" 1.36E-06"	1
"ów"	7	4	" 1.36E-06"	1
"ce"	6	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"n"	12	4	" 1.36E-06"	1
"ów"	7	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"ła"	8	4	" 1.36E-06"	1
"ty"	5	4	" 1.36E-06"	1
"ej"	8	4	" 1.36E-06"	1
"su"	5	4	" 1.36E-06"	1
"ie"	6	4	" 1.36E-06"	1
"ce"	6	4	" 1.36E-06"	1
"ls"	7	4	" 1.36E-06"	1
"al"	9	4	" 1.36E-06"	1
"vp"	3	4	" 1.36E-06"	1
"bryg"	4	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"lu"	6	4	" 1.36E-06"	1
"pe"	6	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"atta"	4	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"iu"	9	4	" 1.36E-06"	1
"ca"	9	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ym"	9	4	" 1.36E-06"	1
"ek"	6	4	" 1.36E-06"	1
"ga"	6	4	" 1.36E-06"	1
"ki"	7	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"li"	9	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"ł"	10	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"en"	6	4	" 1.36E-06"	1
"my"	8	4	" 1.36E-06"	1
"as"	8	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ka"	7	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"e"	14	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"w"	11	4	" 1.36E-06"	1
"ne"	5	4	" 1.36E-06"	1
"lu"	5	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"my"	9	4	" 1.36E-06"	1
"ek"	7	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"as"	7	4	" 1.36E-06"	1
"j"	17	4	" 1.36E-06"	1
"ke"	5	4	" 1.36E-06"	1
"u"	20	4	" 1.36E-06"	1
"ka"	8	4	" 1.36E-06"	1
"ot"	7	4	" 1.36E-06"	1
"ia"	7	4	" 1.36E-06"	1
"piil"	4	4	" 1.36E-06"	1
"no"	9	4	" 1.36E-06"	1
"benz"	4	4	" 1.36E-06"	1
"yn"	9	4	" 1.36E-06"	1
"ek"	9	4	" 1.36E-06"	1
"ł"	11	4	" 1.36E-06"	1
"ją"	8	4	" 1.36E-06"	1
"ą"	12	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"te"	5	4	" 1.36E-06"	1
"na"	9	4	" 1.36E-06"	1
"ym"	6	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"ra"	9	4	" 1.36E-06"	1
"ku"	7	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"ne"	9	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ko"	7	4	" 1.36E-06"	1
"ka"	6	4	" 1.36E-06"	1
"ć"	12	4	" 1.36E-06"	1
"a"	16	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"l"	10	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"kę"	7	4	" 1.36E-06"	1
"we"	6	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"ek"	8	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"um"	9	4	" 1.36E-06"	1
"na"	9	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"mi"	8	4	" 1.36E-06"	1
"eć"	7	4	" 1.36E-06"	1
"sy"	6	4	" 1.36E-06"	1
"aj"	7	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"na"	8	4	" 1.36E-06"	1
"da"	6	4	" 1.36E-06"	1
"nu"	7	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"yk"	8	4	" 1.36E-06"	1
"w"	14	4	" 1.36E-06"	1
"gą"	7	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ło"	8	4	" 1.36E-06"	1
"ki"	7	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"ł"	10	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"an"	6	4	" 1.36E-06"	1
"ne"	9	4	" 1.36E-06"	1
"tama"	4	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"la"	7	4	" 1.36E-06"	1
"ui"	3	4	" 1.36E-06"	1
"ni"	8	4	" 1.36E-06"	1
"m"	14	4	" 1.36E-06"	1
"ne"	8	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"we"	8	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"zn"	7	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"zy"	8	4	" 1.36E-06"	1
"ne"	8	4	" 1.36E-06"	1
"ie"	6	4	" 1.36E-06"	1
"a"	15	4	" 1.36E-06"	1
"li"	7	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"mu"	9	4	" 1.36E-06"	1
"my"	9	4	" 1.36E-06"	1
"wy"	6	4	" 1.36E-06"	1
"o"	14	4	" 1.36E-06"	1
"ył"	8	4	" 1.36E-06"	1
"ce"	5	4	" 1.36E-06"	1
"ty"	9	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ko"	6	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"ii"	9	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ak"	8	4	" 1.36E-06"	1
"ją"	7	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"nf"	3	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"w"	10	4	" 1.36E-06"	1
"wy"	9	4	" 1.36E-06"	1
"ze"	7	4	" 1.36E-06"	1
"ia"	5	4	" 1.36E-06"	1
"ie"	5	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"uł"	7	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"ią"	9	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"wa"	8	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"są"	6	4	" 1.36E-06"	1
"te"	5	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"ć"	10	4	" 1.36E-06"	1
"na"	5	4	" 1.36E-06"	1
"w"	11	4	" 1.36E-06"	1
"a"	16	4	" 1.36E-06"	1
"ow"	8	4	" 1.36E-06"	1
"ns"	7	4	" 1.36E-06"	1
"na"	7	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"la"	5	4	" 1.36E-06"	1
"l"	12	4	" 1.36E-06"	1
"ra"	9	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"go"	6	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"k"	10	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"nę"	7	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"em"	8	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ów"	9	4	" 1.36E-06"	1
"iw"	6	4	" 1.36E-06"	1
"o"	16	4	" 1.36E-06"	1
"ba"	5	4	" 1.36E-06"	1
"em"	6	4	" 1.36E-06"	1
"ik"	8	4	" 1.36E-06"	1
"ła"	6	4	" 1.36E-06"	1
"ebie"	4	4	" 1.36E-06"	1
"im"	7	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"ro"	6	4	" 1.36E-06"	1
"ła"	6	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"ch"	7	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"a"	15	4	" 1.36E-06"	1
"ni"	9	4	" 1.36E-06"	1
"is"	5	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"j"	17	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"cą"	9	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"o"	14	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"je"	8	4	" 1.36E-06"	1
"ą"	13	4	" 1.36E-06"	1
"iżić"	4	4	" 1.36E-06"	1
"ca"	7	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"ty"	5	4	" 1.36E-06"	1
"wa"	6	4	" 1.36E-06"	1
"cy"	8	4	" 1.36E-06"	1
"ne"	9	4	" 1.36E-06"	1
"nk"	2	4	" 1.36E-06"	1
"h"	16	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ć"	11	4	" 1.36E-06"	1
"ja"	9	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"ia"	8	4	" 1.36E-06"	1
"su"	5	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"a"	13	4	" 1.36E-06"	1
"ki"	9	4	" 1.36E-06"	1
"ok"	9	4	" 1.36E-06"	1
"wą"	7	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"ia"	6	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ka"	8	4	" 1.36E-06"	1
"i"	13	4	" 1.36E-06"	1
"ic"	8	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"wi"	6	4	" 1.36E-06"	1
"ła"	7	4	" 1.36E-06"	1
"t"	11	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"iu"	5	4	" 1.36E-06"	1
"or"	5	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"a"	14	4	" 1.36E-06"	1
"ba"	5	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"i"	13	4	" 1.36E-06"	1
"s"	11	4	" 1.36E-06"	1
"e"	15	4	" 1.36E-06"	1
"ar"	5	4	" 1.36E-06"	1
"i"	14	4	" 1.36E-06"	1
"wa"	8	4	" 1.36E-06"	1
"t"	11	4	" 1.36E-06"	1
"ni"	7	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"ą"	14	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ak"	8	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"o"	14	4	" 1.36E-06"	1
"ił"	8	4	" 1.36E-06"	1
"ar"	5	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"m"	14	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"za"	7	4	" 1.36E-06"	1
"ju"	8	4	" 1.36E-06"	1
"u"	11	4	" 1.36E-06"	1
"la"	9	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"ha"	7	4	" 1.36E-06"	1
"je"	8	4	" 1.36E-06"	1
"o"	18	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"o"	14	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"ur"	7	4	" 1.36E-06"	1
"ę"	10	4	" 1.36E-06"	1
"ły"	6	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"ny"	7	4	" 1.36E-06"	1
"ze"	8	4	" 1.36E-06"	1
"ia"	9	4	" 1.36E-06"	1
"ów"	8	4	" 1.36E-06"	1
"ną"	7	4	" 1.36E-06"	1
"ni"	8	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ić"	7	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ka"	8	4	" 1.36E-06"	1
"ę"	10	4	" 1.36E-06"	1
"ań"	5	4	" 1.36E-06"	1
"ką"	7	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"re"	8	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"kę"	7	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"u"	13	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"ą"	12	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"ać"	9	4	" 1.36E-06"	1
"wadą"	4	4	" 1.36E-06"	1
"ch"	7	4	" 1.36E-06"	1
"yl"	9	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"h"	15	4	" 1.36E-06"	1
"er"	6	4	" 1.36E-06"	1
"ć"	10	4	" 1.36E-06"	1
"no"	7	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"w"	11	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"j"	13	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ną"	8	4	" 1.36E-06"	1
"h"	15	4	" 1.36E-06"	1
"ć"	10	4	" 1.36E-06"	1
"wi"	7	4	" 1.36E-06"	1
"ne"	8	4	" 1.36E-06"	1
"ić"	6	4	" 1.36E-06"	1
"ej"	7	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"ia"	7	4	" 1.36E-06"	1
"ek"	8	4	" 1.36E-06"	1
"a"	18	4	" 1.36E-06"	1
"w"	11	4	" 1.36E-06"	1
"a"	13	4	" 1.36E-06"	1
"ń"	10	4	" 1.36E-06"	1
"ał"	8	4	" 1.36E-06"	1
"na"	6	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"ka"	7	4	" 1.36E-06"	1
"im"	8	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"st"	5	4	" 1.36E-06"	1
"in"	7	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"i"	13	4	" 1.36E-06"	1
"da"	6	4	" 1.36E-06"	1
"ny"	8	4	" 1.36E-06"	1
"vail"	4	4	" 1.36E-06"	1
"ki"	7	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ym"	6	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"u"	15	4	" 1.36E-06"	1
"fk"	3	4	" 1.36E-06"	1
"ta"	9	4	" 1.36E-06"	1
"um"	7	4	" 1.36E-06"	1
"cą"	9	4	" 1.36E-06"	1
"wa"	9	4	" 1.36E-06"	1
"ją"	9	4	" 1.36E-06"	1
"my"	8	4	" 1.36E-06"	1
"wa"	3	4	" 1.36E-06"	1
"ce"	7	4	" 1.36E-06"	1
"ką"	9	4	" 1.36E-06"	1
"ej"	8	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"u"	12	4	" 1.36E-06"	1
"wa"	6	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"ot"	5	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"na"	8	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"wa"	8	4	" 1.36E-06"	1
"sz"	7	4	" 1.36E-06"	1
"j"	15	4	" 1.36E-06"	1
"h"	16	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"galo"	4	4	" 1.36E-06"	1
"ga"	5	4	" 1.36E-06"	1
"er"	9	4	" 1.36E-06"	1
"mina"	4	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"pf"	2	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"piło"	4	4	" 1.36E-06"	1
"i"	14	4	" 1.36E-06"	1
"u"	11	4	" 1.36E-06"	1
"i"	15	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"ca"	5	4	" 1.36E-06"	1
"wo"	8	4	" 1.36E-06"	1
"ną"	7	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"e"	14	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"je"	6	4	" 1.36E-06"	1
"za"	8	4	" 1.36E-06"	1
"wi"	9	4	" 1.36E-06"	1
"om"	7	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"i"	13	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"ak"	7	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ał"	9	4	" 1.36E-06"	1
"dą"	7	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"śpią"	4	4	" 1.36E-06"	1
"ga"	6	4	" 1.36E-06"	1
"ne"	7	4	" 1.36E-06"	1
"dy"	9	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"itel"	4	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"iu"	9	4	" 1.36E-06"	1
"ne"	9	4	" 1.36E-06"	1
"mi"	7	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"li"	9	4	" 1.36E-06"	1
"ą"	12	4	" 1.36E-06"	1
